Census year,Block ID,Building address,Area,Name,Business address,Industry (ANZSIC4) code,Sub Theme,Seating type,Number of seats,Longitude,Latitude,Theme,Google Maps Rating
2023,258,127-133 Leicester Street CARLTON VIC 3053,Carlton,Bar Scopa,"Unit 1, Ground 127-133 Leicester Street CARLTON VIC 3053",4511,Cafes and Restaurants,Seats - Indoor,16,144.9602118,-37.80290324,Food & Drink,
2023,264,156-172 Victoria Street CARLTON VIC 3053,Carlton,Soul Soul Cafe,"Shop 1, Level 1 158 Victoria Street CARLTON VIC 3053",4511,Cafes and Restaurants,Seats - Indoor,60,144.9619404,-37.80614604,Food & Drink,
2023,268,Montefiore House Exhibition Mews 49 Rathdowne Street CARLTON VIC 3053,Carlton,Epocha Restaurant,Montefiore House Exhibition Mews 49 Rathdowne Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,100,144.9685622,-37.80577192,Food & Drink,
2023,312,19 Reynolds Street NORTH MELBOURNE VIC 3051,North Melbourne,Reynolds Street sandwich bar,19 Reynolds Street NORTH MELBOURNE VIC 3051,4512,Takeaway Food,Seats - Outdoor,8,144.937656,-37.79723345,Food & Drink,
2023,333,594 Queensberry Street NORTH MELBOURNE VIC 3051,North Melbourne,Twenty & Six Espresso,594 Queensberry Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Indoor,17,144.9475396,-37.80257097,Food & Drink,
2023,345,7 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,Joe Taylor,7 Errol Street NORTH MELBOURNE VIC 3051,4520,Bars and Pubs,Seats - Outdoor,16,144.9490139,-37.80479713,Food & Drink,
2023,345,7 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,Joe Taylor,7 Errol Street NORTH MELBOURNE VIC 3051,4520,Bars and Pubs,Seats - Indoor,12,144.9490139,-37.80479713,Food & Drink,
2023,246,117 Grattan Street CARLTON VIC 3053,Carlton,Shooter McGavins,117 Grattan Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,30,144.965624,-37.8008,Food & Drink,
2023,345,33 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,Townhall Hotel North Melbourne,33 Errol Street NORTH MELBOURNE VIC 3051,4520,Bars and Pubs,Seats - Outdoor,34,144.9487945,-37.80412703,Food & Drink,
2023,345,37 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,Char Siu House,37 Errol Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Outdoor,12,144.9490851,-37.80412429,Food & Drink,
2023,345,49 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,Dong Xing Asian Food & Sushi Noodle Bar,49 Errol Street NORTH MELBOURNE VIC 3051,4512,Takeaway Food,Seats - Indoor,4,144.9490182,-37.80386178,Food & Drink,
2023,345,520-528 Victoria Street NORTH MELBOURNE VIC 3051,North Melbourne,Lumen People,522 Victoria Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Indoor,25,144.9487145,-37.80474817,Food & Drink,
2023,345,520-528 Victoria Street NORTH MELBOURNE VIC 3051,North Melbourne,Lumen People,522 Victoria Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Outdoor,4,144.9487145,-37.80474817,Food & Drink,
2023,35,Capitol Arcade 109-117 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Starbucks,117 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,16,144.9657806,-37.81507018,Food & Drink,
2023,354,16-18 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,Sublime cafe,16 Errol Street NORTH MELBOURNE VIC 3051,4512,Takeaway Food,Seats - Indoor,8,144.9496469,-37.80471301,Food & Drink,
2023,354,10-14 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,Sosta Cucina,12-14 Errol Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Indoor,60,144.9495711,-37.80483102,Food & Drink,
2023,354,8 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,Arbutus,8 Errol Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Indoor,18,144.9495736,-37.80490432,Food & Drink,
2023,354,8 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,Arbutus,8 Errol Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Outdoor,12,144.9495736,-37.80490432,Food & Drink,
2023,356,445-447 Queensberry Street NORTH MELBOURNE VIC 3051,North Melbourne,Le Toaster,Ground 445-447 Queensberry Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Indoor,7,144.9527857,-37.80358777,Food & Drink,
2023,357,8-14 Howard Street NORTH MELBOURNE VIC 3051,North Melbourne,Le Bajo,Ground 8-14 Howard Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Outdoor,24,144.9542412,-37.80509229,Food & Drink,
2023,357,370-372 Victoria Street NORTH MELBOURNE VIC 3051,North Melbourne,Pho Victoria,372 Victoria Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Outdoor,6,144.9539618,-37.80542395,Food & Drink,
2023,360,122-124 Peel Street NORTH MELBOURNE VIC 3051,North Melbourne,Maria's Trattoria,122-124 Peel Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Outdoor,4,144.9564588,-37.80520027,Food & Drink,
2023,362,595 Elizabeth Street MELBOURNE VIC 3000,North Melbourne,I Wrap Cafe,Ground 595 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,24,144.958146,-37.80444278,Food & Drink,
2023,362,605-607 Elizabeth Street MELBOURNE VIC 3000,North Melbourne,Big Bang Yogurt,"Unit 1, 605 Elizabeth Street MELBOURNE VIC 3000",4512,Takeaway Food,Seats - Indoor,20,144.9580393,-37.80419157,Food & Drink,
2023,376,19-35 Flemington Road NORTH MELBOURNE VIC 3051,North Melbourne,St Cooper Cafe,27 Blackwood Street NORTH MELBOURNE VIC 3051,4512,Takeaway Food,Seats - Indoor,12,144.9551774,-37.8006772,Food & Drink,
2023,376,19-35 Flemington Road NORTH MELBOURNE VIC 3051,North Melbourne,The Rice Cooker,27 Flemington Road NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Indoor,50,144.9551774,-37.8006772,Food & Drink,
2023,377,56-58 Courtney Street NORTH MELBOURNE VIC 3051,North Melbourne,The Castle Hotel,56-58 Courtney Street NORTH MELBOURNE VIC 3051,4520,Bars and Pubs,Seats - Outdoor,57,144.9530338,-37.80089833,Food & Drink,
2023,377,47-59 Flemington Road NORTH MELBOURNE VIC 3051,North Melbourne,Joe's Eatery,"Unit 9, Ground 55 Flemington Road NORTH MELBOURNE VIC 3051",4511,Cafes and Restaurants,Seats - Indoor,72,144.9543181,-37.7997296,Food & Drink,
2023,377,47-59 Flemington Road NORTH MELBOURNE VIC 3051,North Melbourne,Joe's Eatery,"Unit 9, Ground 55 Flemington Road NORTH MELBOURNE VIC 3051",4511,Cafes and Restaurants,Seats - Outdoor,60,144.9543181,-37.7997296,Food & Drink,
2023,378,91-95 Flemington Road NORTH MELBOURNE VIC 3051,North Melbourne,Jaspresso,91 Flemington Road NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Outdoor,20,144.9528579,-37.79856473,Food & Drink,
2023,413,661-667 Spencer Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),Tong Fu Garden Melbourne,661-663 Spencer Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Outdoor,36,144.9444502,-37.80624371,Food & Drink,
2023,424,279 Victoria Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),279,279 Victoria Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Outdoor,6,144.9519701,-37.80566903,Food & Drink,
2023,431,67-69 Stanley Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),Taiwan Cafe Melbourne,67-69 Stanley Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Indoor,20,144.9493776,-37.80845206,Food & Drink,
2023,432,70-74 Rosslyn Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),Le Taj Restaurant,70-74 Rosslyn Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Outdoor,4,144.9520504,-37.80776032,Food & Drink,
2023,434,223 Victoria Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),Little Africa,223 Victoria Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Outdoor,12,144.9540448,-37.80589994,Food & Drink,
2023,435,173-181 Victoria Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),Korean BBQ Matzip,179-181 Victoria Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Outdoor,8,144.9556036,-37.80606673,Food & Drink,
2023,435,173-181 Victoria Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),Korean BBQ Matzip,179-181 Victoria Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Indoor,25,144.9556036,-37.80606673,Food & Drink,
2023,505,330-344 Arden Street KENSINGTON VIC 3031,Kensington,The Famished Wolf,Part 330 Arden Street KENSINGTON VIC 3031,4512,Takeaway Food,Seats - Indoor,12,144.934969,-37.79900705,Food & Drink,
2023,570,"Block A-C, 400 Epsom Road FLEMINGTON VIC 3031",Kensington,The Grazing Paddock Cafe,"Part Block A, Racing Victoria Centre 400 Epsom Road FLEMINGTON VIC 3031",4511,Cafes and Restaurants,Seats - Indoor,38,144.9168212,-37.78430967,Food & Drink,
2023,607,132-142 Wellington Parade EAST MELBOURNE VIC 3002,East Melbourne,Il Duca Restaurant,Part Ground 132 Wellington Parade EAST MELBOURNE VIC 3002,4511,Cafes and Restaurants,Seats - Outdoor,5,144.9855915,-37.81618525,Food & Drink,
2023,607,82 Wellington Parade EAST MELBOURNE VIC 3002,East Melbourne,Tadka Hut Indian Cuisine,Ground 82 Wellington Parade EAST MELBOURNE VIC 3002,4511,Cafes and Restaurants,Seats - Indoor,40,144.9873076,-37.81634948,Food & Drink,
2023,607,78 Wellington Parade EAST MELBOURNE VIC 3002,East Melbourne,Queen Caterina Pizza,Ground 78 Wellington Parade EAST MELBOURNE VIC 3002,4512,Takeaway Food,Seats - Outdoor,8,144.987488,-37.81636976,Food & Drink,
2023,619,Fitzroy Gardens Visitor Centre 264 Wellington Parade EAST MELBOURNE VIC 3002,East Melbourne,KereKere Green,Cafe 264 Wellington Parade EAST MELBOURNE VIC 3002,4511,Cafes and Restaurants,Seats - Outdoor,30,144.9804598,-37.81296299,Food & Drink,
2023,621,240-254 Victoria Parade EAST MELBOURNE VIC 3002,East Melbourne,Solah,Part Ground 250 Victoria Parade EAST MELBOURNE VIC 3002,4511,Cafes and Restaurants,Seats - Indoor,44,144.9799794,-37.80919443,Food & Drink,
2023,651,Eye and Ear on the Park 2 St Andrews Place EAST MELBOURNE VIC 3002,East Melbourne,Zouki on the Park,Part Ground 2 St Andrews Place EAST MELBOURNE VIC 3002,4511,Cafes and Restaurants,Seats - Outdoor,15,144.9774,-37.81151967,Food & Drink,
2023,660,AAMI Park Olympic Park 60 Olympic Boulevard MELBOURNE VIC 3004,Melbourne (Remainder),Edwin's Cafe,Part AAMI Park Olympic Park 60 Olympic Boulevard MELBOURNE VIC 3004,4511,Cafes and Restaurants,Seats - Outdoor,24,144.982456,-37.82484857,Food & Drink,
2023,710,403 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Spence & Larder,403A St Kilda Road MELBOURNE VIC 3004,4512,Takeaway Food,Seats - Indoor,8,144.9759379,-37.83587082,Food & Drink,
2023,710,407B-407D St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Gentleman George,407C-407D St Kilda Road MELBOURNE VIC 3004,4511,Cafes and Restaurants,Seats - Outdoor,20,144.9761948,-37.83626982,Food & Drink,
2023,710,407B-407D St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Subway,407B St Kilda Road MELBOURNE VIC 3004,4512,Takeaway Food,Seats - Outdoor,8,144.9761948,-37.83626982,Food & Drink,
2023,720,415-421 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),The Cupcake Queens,Part Ground 417 St Kilda Road MELBOURNE VIC 3004,4512,Takeaway Food,Seats - Indoor,4,144.9770437,-37.83774644,Food & Drink,
2023,724,519-539 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Tapenade Melbourne,1A-3 Commercial Road MELBOURNE VIC 3004,4511,Cafes and Restaurants,Seats - Outdoor,8,144.9798706,-37.84555711,Food & Drink,
2023,724,519-539 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Cafe La Colline,13-15 Commercial Road MELBOURNE VIC 3004,4511,Cafes and Restaurants,Seats - Outdoor,22,144.9798706,-37.84555711,Food & Drink,
2023,724,519-539 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Rosco's @ Chevron,525 St Kilda Road MELBOURNE VIC 3004,4511,Cafes and Restaurants,Seats - Indoor,75,144.9798706,-37.84555711,Food & Drink,
2023,731,305-331 City Road SOUTHBANK VIC 3006,Southbank,McDonalds,305-331 City Road SOUTHBANK VIC 3006,4511,Cafes and Restaurants,Seats - Outdoor,44,144.9579148,-37.82823634,Food & Drink,
2023,733,105-107 Clarendon Street SOUTHBANK VIC 3006,Southbank,Edwin Wine Bar,105A Clarendon Street SOUTHBANK VIC 3006,4511,Cafes and Restaurants,Seats - Indoor,72,144.958257,-37.82713113,Food & Drink,
2023,740,151-169 Kings Way SOUTHBANK VIC 3006,Southbank,BUNTY'S KITCHEN,"Shop 4, 165 Kings Way SOUTHBANK VIC 3006",4512,Takeaway Food,Seats - Indoor,7,144.9638137,-37.82872356,Food & Drink,
2023,742,6-12 Miles Street SOUTHBANK VIC 3006,Southbank,8 Miles Cafe,6-12 Miles Street SOUTHBANK VIC 3006,4511,Cafes and Restaurants,Seats - Indoor,30,144.9680212,-37.82843444,Food & Drink,
2023,747,63-75 Coventry Street SOUTHBANK VIC 3006,Southbank,Gordon Espresso,71 Coventry Street SOUTHBANK VIC 3006,4511,Cafes and Restaurants,Seats - Outdoor,48,144.9679588,-37.82998242,Food & Drink,
2023,748,312-318 St Kilda Road SOUTHBANK VIC 3006,Southbank,Rosella x 31,Part Ground 312 St Kilda Road SOUTHBANK VIC 3006,4511,Cafes and Restaurants,Seats - Indoor,20,144.9706855,-37.82909021,Food & Drink,
2023,752,Theatres 100 St Kilda Road SOUTHBANK VIC 3006,Southbank,Pawa Cafe & Bar,"Part Ground 100 St Kilda Road, SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Indoor,50,144.9681703,-37.82094204,Food & Drink,
2023,752,NGV International 130-200 St Kilda Road SOUTHBANK VIC 3006,Southbank,The Tea Room,Part Level 1 180 St Kilda Road SOUTHBANK VIC 3006,4511,Cafes and Restaurants,Seats - Indoor,60,144.9686269,-37.82273792,Food & Drink,
2023,753,Southgate 3 Southgate Avenue SOUTHBANK VIC 3006,Southbank,Bluetrain,"Restaurant 3, Upper Lvl 3 Southgate Avenue SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Indoor,180,144.9663031,-37.82071824,Food & Drink,
2023,753,Southgate 3 Southgate Avenue SOUTHBANK VIC 3006,Southbank,Bluetrain,"Restaurant 3, Upper Lvl 3 Southgate Avenue SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Outdoor,80,144.9663031,-37.82071824,Food & Drink,
2023,753,Southgate 3 Southgate Avenue SOUTHBANK VIC 3006,Southbank,Red Emperor,"Shop 10-12, Mid Lvl 3 3 Southgate Avenue SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Outdoor,50,144.9663031,-37.82071824,Food & Drink,
2023,760,517 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Locale Coffee,Kiosk Ground 517 St Kilda Road MELBOURNE VIC 3004,4512,Takeaway Food,Seats - Outdoor,9,144.9792885,-37.84459258,Food & Drink,
2023,773,58-70 Lorimer Street DOCKLANDS VIC 3008,Docklands,Sassone By The Riverside,66A River Esplanade DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,60,144.9462876,-37.82485404,Food & Drink,
2023,773,Yarra Point Apartments 1-13 Point Park Crescent DOCKLANDS VIC 3008,Docklands,Pizze Societe,2 South Wharf Drive DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Outdoor,66,144.9412156,-37.82356096,Food & Drink,
2023,803,Crown Entertainment Complex 8 Whiteman Street SOUTHBANK VIC 3006,Southbank,Lucky Chan's,"Shop 30, Ground 8 Whiteman Street SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Indoor,130,144.9583342,-37.82316159,Food & Drink,
2023,803,Crown Entertainment Complex 8 Whiteman Street SOUTHBANK VIC 3006,Southbank,Merrywell Bar and Dining / Merrywell Burger Bar,"Shop 86, Ground 8 Whiteman Street SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Outdoor,64,144.9583342,-37.82316159,Food & Drink,
2023,812,Gallery Tower 27-33 City Road SOUTHBANK VIC 3006,Southbank,Mezzi Bar,Part Ground 31 City Road SOUTHBANK VIC 3006,4511,Cafes and Restaurants,Seats - Indoor,40,144.9668648,-37.8217417,Food & Drink,
2023,1108,Serrata Apartments 813-817 Bourke Street DOCKLANDS VIC 3008,Docklands,Tsukino Snizuku,817 Bourke Street DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,20,144.9446907,-37.81994818,Food & Drink,
2023,1108,Lifestyle Working 818-838 Collins Street DOCKLANDS VIC 3008,Docklands,Charlie bit me,"Shop 7, 838 Collins Street DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Outdoor,16,144.9450194,-37.82101244,Food & Drink,
2023,1109,"Restaurant 1, 45 Newquay Promenade DOCKLANDS VIC 3008",Docklands,Berth,"Restaurant 1, 45 Newquay Promenade DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Outdoor,110,144.9418378,-37.81514807,Food & Drink,
2023,1110,The District Docklands East Car Park 50-94 Waterfront Way DOCKLANDS VIC 3008,Docklands,Daybreak Cafe,"Shop 12, Ground 90 Waterfront Way DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Indoor,40,144.9394445,-37.81215075,Food & Drink,
2023,1110,NW Building 23-37 Star Crescent DOCKLANDS VIC 3008,Docklands,KFC,Shop G03 6 Star Circus DOCKLANDS VIC 3008,4512,Takeaway Food,Seats - Outdoor,22,144.9379983,-37.81328751,Food & Drink,
2023,1110,CE Building 1 Star Circus DOCKLANDS VIC 3008,Docklands,Nando's,Ground 1 Star Circus DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,35,144.9379983,-37.81328751,Food & Drink,
2023,1110,CC Building 3-5 Star Circus DOCKLANDS VIC 3008,Docklands,The Coffee Club,Ground 3 Star Circus DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Outdoor,100,144.9379983,-37.81328751,Food & Drink,
2023,2392,11-41 Melrose Street NORTH MELBOURNE VIC 3051,North Melbourne,Melrose Takeaway,35 Melrose Street NORTH MELBOURNE VIC 3051,4512,Takeaway Food,Seats - Outdoor,4,144.9414036,-37.79501732,Food & Drink,
2023,2523,522 Macaulay Road KENSINGTON VIC 3031,Kensington,Chicken Episode 2.5,Ground 522 Macaulay Road KENSINGTON VIC 3031,4511,Cafes and Restaurants,Seats - Indoor,24,144.9286995,-37.79404916,Food & Drink,
2023,2530,The Quiet Man Hotel 265-271 Racecourse Road KENSINGTON VIC 3031,Kensington,The Quiet Man Irishman Pub,The Quiet Man Hotel 265-271 Racecourse Road KENSINGTON VIC 3031,4520,Bars and Pubs,Seats - Outdoor,81,144.9323654,-37.788611,Food & Drink,
2023,1,545-557 Flinders Street MELBOURNE VIC 3000,Melbourne (CBD),Tokyo Maki,547 Flinders Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,47,144.9565138,-37.82097904,Food & Drink,
2023,6,Alfred Deakin Building Federation Square 2 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Hero at ACMI,"Tenancy 8, Alfred Deakin Building Federation Square 2 Swanston Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,150,144.9699416,-37.81777783,Food & Drink,
2023,6,"Tenancy 29, Transport Federation Square 2 Swanston Street MELBOURNE VIC 3000",Melbourne (CBD),Transport Hotel,"Tenancy 29, Ground 2 Swanston Street MELBOURNE VIC 3000",4520,Bars and Pubs,Seats - Outdoor,120,144.9699416,-37.81777783,Food & Drink,
2023,11,517-537 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Grain Store,"Shop G2, Ground 517 Flinders Lane MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,75,144.9564864,-37.81987545,Food & Drink,
2023,11,532-536 Flinders Street MELBOURNE VIC 3000,Melbourne (CBD),Shonan Kamakura,9 Katherine Place MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,43,144.9564351,-37.82024152,Food & Drink,
2023,13,19-35 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Koffi Bar,Part Ground 31 Queen Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,16,144.9617788,-37.81822672,Food & Drink,
2023,14,31-39 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),The Joint Bar,Level 1-2 35 Elizabeth Street MELBOURNE VIC 3000,4520,Bars and Pubs,Seats - Outdoor,46,144.9643344,-37.81742176,Food & Drink,
2023,14,Q2 Tower 2-8 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Sushi Lian,"Shop 2, Ground 2 Queen Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,30,144.9627104,-37.81858764,Food & Drink,
2023,15,River View House 274-282 Flinders Street MELBOURNE VIC 3000,Melbourne (CBD),Rocket Burgers & Fries,2 Elizabeth Street MELBOURNE VIC 3000,4512,Takeaway Food,Seats - Outdoor,7,144.9650858,-37.81765996,Food & Drink,
2023,15,253-265 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Mock Turtle Degraves,34 Degraves Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,12,144.9659027,-37.81706309,Food & Drink,
2023,16,Adelphi Hotel 187 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Nomad,"Unit 1, LwrGround 187 Flinders Lane MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,130,144.9683752,-37.81635842,Food & Drink,
2023,17,87-89 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Trinket,Part Gnd & Bmt 87 Flinders Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,80,144.9713927,-37.81543039,Food & Drink,4.6
2023,17,107-109 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Bullrun,Ground 107 Flinders Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,110,144.9708344,-37.81560655,Food & Drink,4.2
2023,17,141-143 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Coda Bar & Restaurant,Basement 141-143 Flinders Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,80,144.9698799,-37.81579775,Food & Drink,
2023,18,61-73 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Cecconi's Flinders Lane,61 Flinders Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,180,144.9725124,-37.81506488,Food & Drink,
